indv	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
HG02489	-0.0378	0.0091	-0.0071	-0.0076	0.0042	0.0058	-0.0016	-0.0337	0.0038	-0.0082	-0.0873	0.0242	0.0516	-0.0268	-0.0093	0.0113	-0.0186	0.0069	0.0038	0.0384
HG02490	0.0112	0.0146	-0.0063	0.0131	-0.0048	0.0237	0.0051	-0.0229	0.0119	0.0157	-0.011	0.0092	3e-04	0.0067	0.0126	-1e-04	0.0014	0.0011	-0.0068	5e-04
HG02491	0.008	-0.0127	0.015	0.0103	-0.0097	0.0189	0.0134	-0.0263	0.0096	0.0012	-0.0024	0.0094	0.0025	-0.0019	0.0021	0.003	8e-04	-0.0076	-0.0137	9e-04
HG02493	0.0076	0.0211	-0.009	0.0098	-5e-04	0.0341	-0.0066	-0.0151	0.0102	0.0057	-0.0075	0.0102	-0.0055	-0.0025	0.0096	0.0042	0.0048	-7e-04	-0.0014	0.0086
HG02494	0.009	-0.0106	0.0158	0.0106	-0.0109	0.0185	0.0064	-0.0238	0.0091	0.0022	-0.004	0.002	-9e-04	-0.0059	0.0016	0.0053	-0.0027	-0.0041	-0.0171	0.007
HG02496	-0.0343	0.0096	-0.0209	-0.0406	-0.0081	-0.048	-0.0422	-0.0719	-0.0433	0	-0.0164	-0.0045	0.0457	-0.0286	0.0425	-0.0773	-0.0317	0.0599	-0.0587	0.0267
HG02497	-0.0286	0.0127	-0.0167	0.0066	0.0227	0.0145	0.03	0.0176	-0.0238	0.021	-0.0057	0.015	0.0093	0.0148	0.0165	-0.0084	0.0051	4e-04	-0.0152	0.0033
HG02501	-0.0381	-0.014	0.0254	0.0088	-0.008	-0.0022	0.0136	-0.0294	0.01	-0.0161	0.0128	0.0027	0.0368	-0.0427	-0.0678	-0.0835	-0.0362	-0.0227	0.0145	-0.0156
HG02505	-0.0458	-0.0165	0.0113	-0.0083	-0.0211	0.0141	0.0228	-0.0408	-0.017	-0.0246	0.0117	-0.0388	0.0513	0.0424	-0.0502	0.0317	0.0261	-0.0011	-0.0037	-0.0469
HG02511	-0.0242	0.0106	-0.0304	0.0032	0.0146	0.0111	-0.0024	-9e-04	0.0138	-0.0132	0.0229	0.0171	-0.0252	0.0207	-0.0192	-0.017	0.0155	0.044	0.0044	-0.0075
HG02512	0.0102	-0.0148	-0.019	0.0219	-0.0017	-0.0133	0.0022	-0.0017	-2e-04	0.0033	3e-04	0.0109	-0.0065	0.0023	0.0072	-2e-04	0.0016	-0.0057	0.0077	3e-04
HG02513	0.0097	-0.0221	-0.0345	0.0045	0.0016	-0.0078	-0.0141	0.0085	-0.0054	-0.0065	-6e-04	0.0075	-0.0054	-0.0093	-0.0119	0.0069	0.0054	-0.0021	0.009	-0.0036
HG02521	0.0084	-0.0286	0.0171	0.0079	0.0159	0.0031	-4e-04	-0.0053	-0.0067	0.0093	-0.0066	0.0159	0.0086	0.0014	-0.0056	-0.0037	-0.0122	-0.0226	-0.0135	0.0012
HG02522	0.0091	-0.0305	-0.0048	-0.01	0.0041	-0.0016	-3e-04	0.001	0.0101	-0.0107	0.0079	0.0013	-0.0114	4e-04	0.0063	-0.0042	0.0126	0.0053	0.0124	4e-04
HG02524	0.0099	-0.0316	0.0034	0.0129	-0.0028	0.002	-0.0048	-0.0025	5e-04	-0.0065	-0.001	-0.004	-0.0042	-0.0105	-0.0075	0.0087	0.0023	7e-04	0.0034	0.0031
HG02525	0.0086	-0.0237	-0.0433	-0.0233	0.0139	0.0126	-0.0208	0.0077	-0.0059	0.0106	-0.0173	0.0042	-0.0031	-9e-04	-0.0046	0.0071	-0.0016	0.0088	0.0099	-0.0019
HG02536	-0.034	-4e-04	-0.009	-0.0019	0.0037	-0.016	-0.0031	0.0177	0.0227	-0.0445	-0.0033	-0.0345	0.0148	0.0047	-0.015	-0.0261	0.0497	0.0276	-0.0016	-0.0147
HG02541	-0.0265	0.008	-0.015	0.0078	0.016	0.0117	-0.0042	0.021	-0.0393	-0.0296	0.0364	0.0257	0.0223	-0.0331	-0.0128	-0.025	0.029	0.0149	0.0568	0.0167
HG02546	-0.03	0.0038	-0.0224	0.0156	0.0391	-0.0101	0.0234	0.0367	0.0278	0.0327	0.0266	0.0203	-0.0044	-0.0698	0.0197	0.0011	0.0256	0.013	-0.0054	0.0206
HG02549	-0.0297	-0.0077	0.0206	0.0257	-0.0296	0.0414	-0.0336	0.008	-0.0608	-0.0145	0.0261	-0.0119	-0.0443	-0.0385	0.0111	0.0074	-0.0267	-0.0112	0.0109	0.014
HG02555	-0.0427	-0.0118	0.0301	0.0152	-0.0054	0.0856	0.0028	0.0212	-0.093	0.0015	-0.0083	0.0337	-0.0227	-0.008	-0.0023	-0.0259	0.032	0.0346	-0.0038	0.0278
HG02557	-0.0332	0.0094	-0.017	-0.0266	0.0104	0.0042	-0.0069	0.0049	-0.0109	0.009	0	0.0183	-3e-04	0.0281	-0.0103	-0.0324	0.0066	0.0065	0.0441	0.0487
HG02558	-0.0335	-0.0025	0.0154	0.0223	2e-04	0.0231	-9e-04	-0.0711	-0.0252	0.0367	0.015	-0.039	0.04	-0.0179	-0.072	-0.039	-0.0131	0.0308	0.021	0.0021
HG02562	-0.0451	-0.003	0.0101	0.0349	0.0228	0.0293	0.0496	-0.0219	-0.0533	-0.0239	-0.025	-0.0059	0.0511	0.0058	-0.0231	0.0156	-0.0492	-0.0146	0.0723	0.0156
HG02569	-0.024	-0.0078	-0.0151	0.0135	-0.0176	0.0034	-0.0181	0.0048	-0.0417	-0.0521	3e-04	-0.0436	-0.02	-0.0177	0.0153	0.0266	-9e-04	-0.005	-0.0392	-4e-04
HG02570	-0.0509	-0.016	0.0368	-0.0125	-0.0744	0.0247	-4e-04	-0.0047	0.0218	-0.0168	-0.0496	-0.0675	0.0412	0.0141	-0.0215	-0.0269	0.0297	0.0103	0.0142	0.0204
HG02573	-0.0351	-0.0099	0.0274	0.004	0.0351	0.0132	0.0106	0.0055	0.0211	-0.0151	0.029	0.017	-0.0237	0.036	0.0028	-0.0131	0.0111	0.0432	0.0095	0.0044
HG02574	-0.0299	-0.006	4e-04	-0.0251	0.0059	-0.0022	0.0225	0.0043	2e-04	-0.0251	-0.0057	0.0019	0.0106	-0.013	0.019	-0.0132	3e-04	-0.0225	0.0127	0.0072
HG02577	-0.0203	0.012	-0.006	0.0016	-0.0118	-0.0139	-0.0352	-0.0293	-0.0195	0.0177	0.0231	-0.0037	-0.0071	-0.0083	-0.0208	0.0146	0.0073	0.0329	-0.0096	0.0163
HG02580	-0.0337	4e-04	0.0033	0.0033	0.0252	-0.0738	-0.0345	-0.0591	0.0247	-0.018	0.0746	0.0392	0.0017	0.0242	-0.0651	0.0627	0.0202	0.0247	-0.0052	-0.0505
HG02582	-0.049	-0.0277	0.0341	-0.0131	-0.0781	0.0211	-0.0787	0.0618	0.0273	-0.025	0.0234	-0.0142	0.0253	0.035	0.0834	0.1164	0.0673	-0.0325	-0.0274	-0.0906
HG02583	-0.0355	0.0164	-0.0223	-0.0064	0.0515	-0.0275	-0.0685	-0.062	-0.0146	0.0152	0.0228	-0.0011	-0.0548	0.0101	-0.0136	0.0604	-0.0252	0.0048	-0.0417	-0.0243
HG02585	-0.0458	-0.023	0.0355	0.0257	0.0107	0.0399	0.0027	0.0035	-0.0114	-0.0586	0.0254	-0.0245	-0.0523	-0.0246	-0.0055	0.013	0.0184	0.0144	0.0196	0.0349
HG02586	-0.0369	0.0012	-0.0023	-0.0095	0.0232	0.0235	0.0414	0.0154	0.0137	0.0031	-0.0058	-0.0221	-0.0158	-7e-04	0.0472	0.0313	0.0254	0.0253	0.0088	-0.01
HG02588	-0.0291	0.003	-0.026	-0.0088	-0.0292	-0.0073	9e-04	0.0019	-0.0429	-0.0086	-0.0613	0.0206	-0.0349	-0.0542	0.0025	0.0048	0.0271	0.015	-0.024	-0.0045
HG02594	-0.0431	-0.0035	0.0029	0.0047	-0.0411	-0.0093	-0.0215	-0.0433	0.0105	-0.0275	-0.0273	-0.0849	0.0247	0.0017	-0.019	0	0.0318	0.034	-0.0039	0.006
HG02595	-0.0397	-2e-04	-0.0098	0.0263	0.0213	0.0189	0.0594	0.0223	-0.0525	-0.0232	-0.0066	-0.0032	-0.0115	0.0481	0.0274	0.0331	3e-04	0.0232	-0.0213	-0.0156
HG02597	0.0043	0.0113	-0.0071	0.0019	-0.0185	-0.011	0.0241	-0.0095	0.0043	-7e-04	0.0097	0.0047	-0.0046	0.0115	0.0146	-0.0036	-0.0089	-0.0166	-0.005	0.0031
HG02600	0.008	-0.0076	0.0024	-0.0182	0.0035	0.0219	-0.0015	-0.0065	0.0155	-0.0114	0.0096	0.0017	-0.004	-0.0052	0.003	2e-04	0.0139	0.0019	1e-04	-0.0056
HG02601	0.0038	-0.013	0.0107	0.0128	0.0025	0.03	0.0131	-0.0172	0.0042	0.0042	-0.0052	0.0169	0.0068	-0.0024	0.0023	-2e-04	-0.0039	-0.004	-0.0032	7e-04
HG02603	0.0089	0.0026	0.009	0.0077	-0.0033	0.011	0.0049	-0.0109	0.0135	-0.0099	0.011	0.0059	0	-0.0082	-0.0052	-0.0043	0.0097	-0.0074	-0.0126	-0.0047
HG02604	0.0113	0.0155	0.0038	0.0115	-0.0085	0.0022	0.0083	-0.0112	0.0075	0.003	-0.001	0.0012	0.006	0.0043	-1e-04	-2e-04	0.0059	0.0013	-0.0038	-0.0049
HG02611	-0.0466	0.0043	-0.0243	-0.0396	0.0043	-0.017	0.0094	-0.0174	-0.014	0.0133	-0.1209	-0.0113	0.0322	0.0077	-0.0442	0.0747	0.0156	-0.0669	0.1162	0.005
HG02613	-0.0434	-0.02	0.044	-0.0067	0.0117	0.0213	0.0403	-0.0184	-0.0206	-0.0165	-0.0276	0.0423	0.0087	0.0158	0.0143	-0.0197	-0.0177	0.0351	-0.0089	0.0232
HG02614	-0.0347	-0.0154	0.0199	0.0367	0.0148	-0.0103	0.0464	0.0265	-0.0258	-0.0065	-0.0057	0.0441	0.0116	0.0205	0.0395	0.0233	0.0026	0.003	-0.0196	0.0161
HG02620	-0.0329	0.0123	-0.0195	0.0231	0.0065	0.017	-0.0222	0.0305	-0.0117	-0.0503	-0.0104	0.0146	0.0082	-0.0379	0.0116	-0.0061	-0.0112	-0.0095	0.0559	0.0367
HG02621	-0.0265	0.0099	-0.0122	0.0062	0.0249	-0.0023	0.0073	0.0217	0.0206	0.0198	0.0275	-3e-04	-0.0232	-0.0326	0.0293	0.0087	0.0253	0.001	-0.0035	0.0086
HG02625	-0.0461	-0.0069	0.0265	0.0054	-0.0176	0.0339	0.0045	-0.0341	-0.1038	0.0269	0.0049	-0.0416	-0.0079	-0.0357	0.0111	0.0093	-0.0104	0.0123	-0.0728	-0.0289
HG02628	-0.0318	0.0209	-0.0151	0.0191	0.0314	0.0174	-0.0126	0.0307	0.0026	-0.0153	-0.0153	-0.0267	-0.0516	-0.0156	0.0072	-0.0018	-0.0119	-0.0016	-0.0175	-0.0259
HG02629	-0.0567	-0.0226	0.0327	0.0017	-0.0779	0.04	0.0603	0.048	-0.009	-0.037	-0.1131	-0.0038	0.0566	0.0403	-0.0243	0.0243	0.0293	0.024	-0.0084	-0.0616
HG02635	-0.0418	0.0062	-0.0033	0.0145	0.0288	0.0112	0.0708	0.044	-0.0188	0.0036	0.0069	0.023	0.037	0.0471	0.0344	0.0333	0.0037	0.0154	0.0081	-0.0507
HG02642	-0.0365	-0.0156	0.0073	0.0102	0.0068	0.0294	0.0192	0.0244	0.0058	-0.0491	-0.038	-0.0601	0.0086	0.0321	0.0128	0.0876	0.0101	0.0251	0.0347	0.0306
HG02643	-0.0473	0.0012	0.0021	0.0197	0.0401	0.0317	-4e-04	0.0296	0.0175	-0.0663	-0.0236	0.0241	-0.0421	0.0358	0.0392	-0.0406	0.0171	0.0535	-0.0074	-0.0532
HG02645	-0.05	0.0083	-0.0034	0.0266	0.0451	0.0226	0.0534	0.0226	0.0292	0.0138	-0.0382	0.0037	0.0438	-0.0168	0.0302	0.0199	-0.0113	-3e-04	-0.0335	0.0112
HG02646	-0.0494	-0.0029	-0.0081	-0.0198	0.02	-0.0217	-0.0083	-0.0334	-0.032	-0.0149	-2e-04	0.0143	0.0333	-0.0178	0.01	0.0217	0.0799	0.1377	-0.0666	0.0538
HG02648	0.0065	0.0227	0.0085	-0.0146	-9e-04	0.0164	-9e-04	-0.0067	0.0141	-0.0014	0.0013	-0.0086	-0.0059	0.0027	0.0044	-0.0015	0.0042	0.0066	0.004	0.0031
HG02651	0.0104	-0.004	0.0096	0.0118	-0.0039	0.0046	0.0102	-0.0102	0.0103	-0.0091	0.0101	0.0109	0.0121	-0.0087	-0.0158	-0.0098	4e-04	-0.0203	-0.0263	-0.0039
HG02652	0.008	0.0135	-0.0014	-0.0068	-0.0069	0.0065	0.0111	-0.0097	0.0093	0.0083	-6e-04	-0.0079	0.0073	0.0136	0.0047	-0.0056	0.0044	0.0032	-0.0072	9e-04
HG02654	0.0065	0.0039	0.0042	-0.0122	-0.0057	0.0101	0.0154	-0.0116	0.0081	-0.0021	0.0059	0.0068	-0.0013	0.0036	0.0102	-0.0014	-0.0014	-0.0052	-0.0057	0.0012
HG02655	0.0085	0.0029	0.0085	-0.0108	-0.0075	0.0055	0.0033	-0.0066	0.0103	-0.0126	0.0095	-0.0027	-0.0125	-0.0062	0.0069	0.0032	0.0063	0.0036	0.0031	0.0046
HG02657	0.0107	0.0143	0	0.0048	-1e-04	0.0255	-0.008	-0.0148	0.0174	0.0047	-0.0047	-0.003	0.0021	-0.0021	0.0019	-5e-04	0.0135	0.0103	-0.0029	0.0015
HG02660	0.0091	0.0228	4e-04	0.0025	0.0157	0.0269	-0.0137	-0.0032	0.0048	-0.0017	-0.0037	0.0215	0.0132	-0.0055	-0.0168	-0.0086	-0.0055	-0.033	-0.0185	-0.0036
HG02661	0.0122	0.0057	-0.0256	0.0036	-0.022	0.0039	0.0173	-0.0113	0.0022	-0.007	0.0085	0.0028	0.005	-6e-04	9e-04	0.0036	-0.0053	-0.0063	-0.0113	-8e-04
HG02666	-0.0466	0.0158	-0.0257	0.0153	0.0149	0.0248	0.0318	0.0492	-0.0479	-0.0254	-0.0723	0.0011	0.0549	-0.0059	0.0396	-0.0068	-0.0302	0.0085	-0.0335	-0.0932
HG02667	-0.0316	-0.0055	0.0178	0.0193	-0.0041	0.0338	0.0237	0.0266	-0.0257	-0.0176	-0.0198	0.0398	0.0191	0.0086	0.0104	0.0157	8e-04	-0.0134	0.0174	0.0103
HG02675	-0.0325	0.0064	-0.0069	-0.042	0.0015	-0.0017	0.0477	-0.0234	0.002	0.0196	-0.0117	0.0381	-0.0057	0.0236	0.0161	0.0134	0.031	-0.005	0.0191	-0.0146
HG02676	-0.0409	-0.0108	0.0258	-0.0198	-0.0759	0.0493	-0.0587	0.0531	0.0251	0.0313	0.0221	0.0653	0.0068	0.055	-0.0345	0.0472	0.0123	-0.0163	4e-04	-0.0139
HG02679	-0.0485	-0.0223	0.0179	0.0026	-0.0346	0.0544	0.0116	-0.0032	-0.0869	-0.0094	0.0284	-0.0377	-0.0273	-0.0816	0.0205	0.0478	-0.0071	-0.0108	-0.0509	-0.0279
HG02682	0.0066	0.0031	-0.0041	-0.0058	-0.0125	0.0182	-0.0025	-0.0011	-8e-04	-0.0087	-0.0025	-0.0065	-0.012	-0.0062	0.0061	0.0121	-0.0132	-9e-04	0.007	0.0102
HG02684	0.0058	0.0151	-0.0123	0.0193	-0.0075	0.0085	0.0135	-0.0026	9e-04	-0.0149	0.0103	0.0193	0.0126	-0.0119	-0.0095	-0.004	-0.0035	-0.0109	-0.0043	-0.0044
HG02685	0.0014	0.005	0.0048	-0.0052	-0.0032	0.0148	0.0222	-0.0173	0.0138	0.0026	0.0097	0.0059	-0.0121	0.0104	0.0165	-0.0073	0.0033	0.0041	0.004	0.0086
HG02687	0.0061	-0.0069	-0.0035	-0.0074	-0.029	0.0042	0.0175	-0.0272	-0.0027	-0.0055	-0.0034	0.0092	-0.0057	-0.0054	0.0052	0.0107	-0.0113	-0.0011	-0.0047	-0.006
HG02688	0.009	0.0154	-0.0037	0.0162	-0.0153	0.0036	0.0168	-0.0139	-0.0033	-8e-04	0.003	0.012	0.0049	-0.0035	0.0067	2e-04	-0.01	-0.004	-0.0055	-0.005
HG02691	0.0112	0.0156	-0.0099	0.0185	-0.0084	0.002	0.0071	-0.0103	-0.0019	0.0114	-0.0078	0.014	-0.0022	0.0042	0.0115	0.003	-0.0093	-0.0075	-0.003	0.0023
HG02694	0.0111	0.0123	0.0087	0.0146	-0.0074	0.0096	0.0045	-0.0123	-0.0059	0.0144	-0.0147	0.0054	0.0064	3e-04	0.0027	0.0094	-0.013	-0.0044	-0.0088	8e-04
HG02696	0.0114	0.0125	-0.0135	0.0242	-0.019	-0.0045	0.0079	-0.0081	0.0017	-0.0063	0.0056	0.0012	-3e-04	-0.0049	-0.0042	0.0039	0.0019	-0.003	-0.0051	-0.0047
HG02697	0.008	0.0073	-0.0076	-0.0233	-0.0105	0.0033	0.0115	-0.002	0.0066	-0.0126	0.0113	-0.0046	0.002	0.0012	0.0023	4e-04	0.0017	-0.0011	8e-04	0.001
HG02700	0.011	0.0096	-0.0154	0.0149	-0.0103	0.0116	-0.0056	-0.004	0.0072	-0.0082	0.0027	-4e-04	-0.0077	-0.0096	-3e-04	0.0049	0.0021	0.0024	0.0016	0.0037
HG02702	-0.0404	-0.0071	0.0188	0.0175	-0.0157	0.0526	-0.0273	0.0037	-0.0682	0.0319	0.0131	-0.0329	0.0469	-0.0389	0.0262	-0.0291	-0.0189	-0.0286	0.0236	6e-04
HG02703	-0.0401	-0.0033	0.0105	-0.0082	0.0288	0.0368	0.0473	-0.0093	-0.0813	-0.0088	-0.0371	0.0672	0.058	0.0317	0.0261	-0.0059	0.015	-0.0121	-3e-04	-0.018
HG02715	-0.0285	0.0019	-0.0098	-0.0025	0.0238	0.0434	0.0189	0.0143	0.0115	0.0133	0.0126	-0.0469	-0.0435	0.0277	-0.0043	0.0041	0.0207	0.0254	0.0167	0.0132
HG02716	-0.0453	-0.0018	0.0079	0.0063	0.0577	0.0026	0.1007	-0.0295	0.0078	0.0598	0.021	-0.0155	0.0878	0.001	0.0376	0.0859	0.0446	0.0438	0.0292	-0.0043
HG02721	-0.0373	0.0028	-0.0107	0.01	-0.0047	0.0325	0.0078	0.0378	-0.01	-0.0388	-0.0188	-0.0318	-0.0114	0.0346	0.0077	-0.0049	0.0099	-0.0021	0.013	8e-04
HG02722	-0.0286	0.0014	-0.0025	0.0141	-0.0196	0.0218	-0.0022	0.0118	-0.0411	-0.0148	0.0068	-0.0275	-0.0227	-0.01	0.0125	0.0051	-0.0084	0.01	0.0195	0.0188
HG02724	0.0057	0.0107	-0.0243	-0.0348	-0.0144	0.0209	0.0111	-0.0185	0.0062	0.0096	-0.0066	0.0045	-0.0062	0.0069	0.0119	0.0057	2e-04	0.0086	-0.0064	-0.0039
HG02725	0.0069	0.003	-0.0232	0.0238	-0.0151	0.0161	0.0178	-0.0139	0.0132	-0.0137	0.0153	0.0157	0.004	-0.0093	-0.0026	-0.0052	0.0073	-0.0013	-0.0032	-0.0014
HG02727	0.0123	-0.0068	-0.0064	0.0164	-0.0159	0.0066	0.0184	-0.0196	0.0108	-0.0049	0.0083	0.0096	0.0082	-3e-04	0.005	-0.004	0.0056	-0.0066	-0.0139	-0.0011
HG02728	0.0098	-0.0126	0.0046	0.0193	-0.0193	0.0195	0.0174	-0.0338	0.0131	0.0036	-0.004	0.0052	0.0022	0.002	0.0093	0.0069	-0.0016	-0.005	-0.0142	0.0039
HG02731	0.012	0.0178	-0.0098	0.006	-9e-04	0.0249	-0.0124	-0.0046	0.0066	-2e-04	-0.0041	-0.0028	0.001	-0.008	-0.0054	0.0051	0.0048	0.0113	8e-04	-5e-04
HG02733	0.0071	0.0037	0.01	0.0071	-7e-04	0.0103	-0.0035	-0.01	0.0122	-0.017	0.0131	0.0126	-0.0092	-0.0104	-0.0028	-0.0043	0.0102	-0.0148	-0.0085	0.0038
HG02734	0.0089	0.0159	-0.0129	0.0142	-0.0104	0.0117	0.0026	-0.0097	0.004	4e-04	0.001	0.0072	-0.002	-0.0029	0.0046	0.0047	-0.002	-0.0015	-0.0015	0.0035
HG02736	0.0121	0.0194	-0.0043	0.0179	-0.0113	-0.0043	0.0087	-0.0051	-0.0028	0.0012	-0.0036	0.0071	0.0048	-6e-04	-0.0012	0.0047	-0.0073	-0.0023	-0.0032	-0.0039
HG02737	0.008	-0.01	0.0328	0.0097	-0.0102	8e-04	0.0079	-0.0172	0.0043	-0.0071	0.0015	0.0074	-0.0133	-0.005	0.0076	0.0119	-0.0015	-0.0057	0.0018	0.0061
HG02756	-0.037	-0.0122	-0.0041	0.0304	0.0019	0.0262	0.0315	0.0144	0.0431	-0.0596	-0.0327	-0.0795	0.024	0.0414	0.0069	0.0522	0.0489	0.0274	0.034	0.0029
HG02759	-0.0436	-0.0104	0.0243	0.0131	0.0482	0.0279	0.0345	0.0109	-0.0142	-0.017	-0.0052	0.0495	0.0024	0.0212	0.0326	-0.0095	0.0139	0.0274	0.0126	0.0014
HG02760	-0.0422	-0.01	0.0174	-0.0036	0.0325	-0.0184	-0.0011	-0.0398	0.1225	-0.0222	-0.0902	-0.0685	-0.0298	0.0441	-0.0065	0.0887	-0.1032	-0.0016	0.0129	0.0247
HG02763	-0.0325	-0.0017	0.0052	0.0265	0.0335	0.0254	0.0434	0.0137	0.0099	-0.0345	-0.042	-0.0102	0.0161	0.0324	0.021	0.0499	5e-04	0.0054	0.0309	0.0076
HG02769	-0.0407	-0.0177	0.0089	0.0132	-0.0262	0.0447	0.0648	0.0606	-0.0589	-0.0016	0.021	0.0078	-0.0027	-0.0177	0.0304	0.028	-0.0096	0.0193	-0.0241	-0.0032
HG02774	0.0119	0.0061	-0.0216	0.0233	-0.0192	0.0032	0.0063	-0.0092	0.0073	-0.0104	0.0078	0.0025	-0.001	-0.007	-2e-04	7e-04	0.0014	-0.0035	-0.0056	0.0035
HG02775	0.0105	0.0043	0.026	0.0015	-0.0041	0	0.0143	-0.0129	0.0127	-0.0059	0.0068	0.0073	-0.0025	0.0011	0.0028	-0.0066	0.0105	-1e-04	-0.0057	-0.0065
HG02778	0.0083	0.0077	-0.013	0.0116	-0.0081	0.0221	-0.0031	-0.0133	0.0137	-0.0111	0.0072	0.0037	2e-04	-0.011	-0.0026	0.0017	0.0088	-0.006	-0.0092	9e-04
HG02780	0.0087	-0.0015	-0.0134	-0.0149	-0.0156	0.0137	0.0133	-0.0271	0.0123	0.0038	-0.0023	0.014	-0.0074	0.0059	0.0125	0.0027	0.0091	0.0011	-0.0084	-0.0059
HG02783	0.0107	-0.0104	0.0062	0.0163	-0.0154	0.0131	0.011	-0.0226	0.0058	2e-04	-0.0019	0.0026	0.0011	-0.0032	0.0043	0.0088	-0.0026	-0.0043	-0.01	0.0032
HG02784	0.0067	0.0098	0.0218	0.0099	-0.0042	9e-04	0.0102	-0.0174	0.0075	0.0038	3e-04	0.0112	-0.0146	0.0064	0.0183	8e-04	0.0037	-0.0031	0.0047	0.0012
HG02786	0.0032	0.0172	-0.0027	0.0144	-0.0129	0.0183	0.0092	-0.0107	0.0164	-0.0177	0.0161	0.0052	-0.0081	-0.0071	0.0044	-0.003	0.014	0.0079	0.0081	0.0044
HG02787	0.0099	0.0089	-0.0239	-0.004	-0.0231	0.0059	0.0128	-0.0064	0.0068	-0.0194	0.0159	-4e-04	0.0022	-0.0086	-0.0046	0.0018	-0.0026	-0.0084	-0.0113	0
HG02789	0.01	0.001	-0.0252	0.0047	-0.0297	0.0112	0.0268	-0.0206	0.014	-0.0087	0.0137	0.004	0.0034	-0.001	0.0053	-7e-04	-0.0014	-0.0062	-0.0189	0.0021
HG02790	0.008	-0.0083	0.0099	-0.0107	-0.0033	0.0025	0.0118	-0.0094	0.0164	-0.0047	0.0095	-0.0031	-0.001	0.0041	0.0013	-0.0084	0.0117	3e-04	-0.0087	-0.0023
HG02792	0.0064	-4e-04	-0.0189	-0.0295	-0.022	0.0112	0.0246	-0.0222	0.0012	2e-04	-8e-04	0.0181	-0.0088	0.0046	0.0159	0.0068	-0.0076	-0.0057	-0.0086	-0.0022
HG02793	0.0099	0.0108	-0.013	0.0216	-0.015	0.0074	0.0029	-0.0093	0.0078	-0.0106	0.0061	0.0043	0.0037	-0.0121	-0.0034	3e-04	0.0024	-0.0051	-0.0036	0.002
HG02798	-0.0408	-0.0122	0.0223	0.0073	0.0217	0.0336	0.0245	-0.0587	0.0142	0.0124	-0.0066	-0.0568	0.0366	0.0367	-0.0188	0.0243	0.0145	0.0422	0.0153	0.0505
HG02799	-0.0455	0.0104	-0.0148	0.0331	0.047	0.0115	0.0512	0.0474	-0.0247	-0.0227	0.006	-0.0026	-0.0236	-0.0028	0.0257	0.0713	0.0069	-0.0017	-0.0299	-0.06
HG02804	-0.0332	-0.0024	-0.0041	0.0184	0.015	0.0269	-0.0109	0.0305	-0.0096	-0.0572	-0.0188	-0.008	0.0061	0.009	0.0227	0.0243	0.0094	0.0107	-0.0172	-0.0236
HG02805	-0.0349	-0.017	0.0174	0.0203	-0.0504	0.0054	-0.008	0.0042	-0.0094	-0.071	-0.032	-0.0973	0.0055	0.0401	-0.0263	0.0231	-0.0039	-0.0312	-0.0297	-0.0279
HG02807	-0.0434	0.0189	-0.02	0.0223	0.0446	0.0314	0.0584	0.045	-0.0183	0.0068	-0.0064	0.0055	0.0141	0.0182	0.0549	-0.0261	-0.004	-0.0147	-0.0434	0.0026
HG02808	-0.0416	0.0057	0.0152	0.0254	0.0583	0.0102	0.0066	-0.0198	0.0487	-0.0278	-0.0279	-0.0716	-0.009	0.0408	0.0029	0.1215	8e-04	0.0376	0.0229	0.0318
HG02810	-0.0337	0.012	-0.0076	0.0173	0.0326	-0.0026	0.0095	0.0059	-0.0277	-0.0072	0.0056	0.0122	-0.0109	0.0086	0.006	0.0069	0.0086	0.0226	-0.0212	0.0109
HG02811	-0.0393	-3e-04	0.0054	0.0087	-0.0537	0.0074	0.0377	0.0129	0.0213	0.003	-0.0301	-0.0728	0.0243	0.0484	-0.0198	-0.0084	0.0448	0.021	0.0188	0.0221
HG02813	-0.0478	-0.0124	0.0234	0.0303	-0.0133	0.04	0.0602	0.0296	-0.0457	0.03	-0.0489	0.0286	-0.0361	0.0065	0.0534	-0.0286	-0.0099	0.0451	-0.021	0.0052
HG02814	-0.0388	0.0059	-0.0117	-0.0177	0.0061	0.0389	0.101	-0.0076	-0.0469	-0.0319	-0.0263	0.0506	0.0197	0.1012	0.0131	-0.0219	0.0237	0.0462	0.0509	-0.0035
HG02817	-0.0484	-0.0315	0.024	-0.0233	-0.009	0.0044	0.0058	-0.0496	-0.021	-0.0191	-0.0202	0.0542	-0.0271	0.0279	0.0033	0.046	-0.0043	0.0313	-0.0499	-0.0388
HG02819	-0.0351	-0.0021	-0.0135	0.0018	-0.0203	0.0039	0.0213	0.0268	0.0059	-0.0179	0.0346	-0.0161	-0.0347	0.0136	0.0015	0.0112	0.0112	0.0278	0.0179	-0.0096
HG02820	-0.0405	-0.0276	0.0447	0.0115	-0.0196	0.0225	-0.0011	-0.0209	-0.0386	0.0263	-0.0093	-0.041	0.0319	-0.0213	-0.0353	-0.0569	-0.0597	-0.0184	0.0016	0.0303
HG02836	-0.0375	-0.0046	-0.003	0.0372	0.0377	0.0106	0.0559	0.0372	-0.0339	-0.0391	-0.0088	0.0177	-0.0156	0.044	0.0265	0.0571	0.0203	0.0044	-0.0149	-0.0075
