indv	poject	pop3code	population	genetic_region	latitude	longitude	color
NA20866	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20867	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20868	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20869	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20870	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20872	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20874	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20875	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20876	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20877	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20878	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20881	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20882	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20884	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20885	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20886	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20887	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20888	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20889	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20890	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20891	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20892	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20894	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20895	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20896	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20897	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20899	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20900	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20901	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20902	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20903	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20904	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20905	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20906	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20908	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20910	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA20911	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21086	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21087	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21088	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21089	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21090	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21091	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21092	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21093	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21094	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21095	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21097	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21098	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21099	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21100	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21101	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21102	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21103	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21104	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21105	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21106	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21107	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21108	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21109	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21110	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21111	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21112	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21113	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21114	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21115	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21116	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21117	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21118	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21119	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21120	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21122	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21123	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21124	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21125	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21126	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21127	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21128	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21129	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21130	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21133	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21135	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21137	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21141	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21142	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21143	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA21144	1000 Genomes	GIH	Gujarati Indians in Houston, Texas, USA	CSA	29.7589	-95.3677	magenta
NA18543	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18544	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18545	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18546	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18547	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18548	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18549	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18550	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18537	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18538	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18539	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18541	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18542	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18560	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18579	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18582	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18591	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18593	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18595	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18596	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18597	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18599	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18602	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18603	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18605	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18606	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18608	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18609	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18610	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18611	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18612	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18613	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18614	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18552	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18553	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18555	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18557	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18558	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18621	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18561	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18562	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18563	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18564	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18565	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18566	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18567	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18570	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18571	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18572	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18573	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18574	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18634	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18636	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18637	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18638	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18639	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18640	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18641	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18643	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18644	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18645	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18646	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18647	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18648	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18740	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18745	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18747	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18748	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18749	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18757	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18615	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18616	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18617	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18618	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18619	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18620	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18525	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18622	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18623	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18624	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18625	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18626	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18627	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18628	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18629	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18630	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18631	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18632	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18633	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18531	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18526	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18530	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18535	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18532	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18533	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18534	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
NA18536	1000 Genomes	CHB	Han Chinese in Beijing, China	EAS	39.916666	116.383333	green3
HG00407	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00409	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00419	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00421	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00422	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00403	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00428	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00436	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00437	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00410	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00443	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00445	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00446	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00449	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00451	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00452	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00457	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00442	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00463	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00464	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00472	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00448	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00475	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00476	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00478	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00479	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00500	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00501	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00513	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00524	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00525	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00530	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00531	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00533	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00534	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00536	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00537	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00542	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00543	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00613	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00614	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00619	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00620	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00458	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00557	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00559	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00560	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00565	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00566	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00580	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00581	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00583	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00584	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00589	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00590	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00592	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00593	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00595	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
HG00596	1000 Genomes	CHS	Han Chinese South	EAS	23.13333	113.266667	green3
